,TRIAL_ID,LATITUDE,LONGITUDE,LOCATION,Rank,NCT Number,Title,Acronym,Status,Study Results,Conditions,Interventions,Outcome Measures,Sponsor/Collaborators,Gender,Phases,Enrollment,Funded Bys,Study Type,Study Designs,Other IDs,Start Date,Primary Completion Date,Completion Date,First Posted,Results First Posted,Last Update Posted,Study Documents,URL,AGE_LOWER,AGE_UPPER
3075,564,48.1371079,11.5753822,"University Hospital Freiberg, Center for Paediatrics and Adolescent Medicine, Department of Neuropaediatrics and Muscular Disease, Freiburg, Germany",565.0,NCT02462759,A Study to Assess the Safety and Tolerability of Nusinersen (ISIS 396443) in Participants With Spinal Muscular Atrophy (SMA).,EMBRACE,Completed,No Results Available,Spinal Muscular Atrophy,Drug: Nusinersen|Procedure: Sham Procedure,Number of participants with adverse events and serious adverse events|Change from Baseline in clinical laboratory parameters|Change from Baseline in electrocardiograms (ECGs)|Change from Baseline in vital signs|Change from Baseline in neurological examination outcomes|Activated partial thromboplastin time (aPTT)|Partial thromboplastin time (PTT)|International normalized ratio (INR)|Urine total protein|Change from Baseline in Head Circumference|Change from Baseline in Chest Circumference|Change from Baseline in Arm Circumference|Change from Baseline in Weight for Age|Change from Baseline in Weight for Length|Change from Baseline in Head to Chest Circumference Ratio|Change from Baseline in Body Length|Nusinersen plasma concentration|Nusinersen cerebrospinal fluid (CSF) concentration|Nusinersen plasma antibodies,Biogen,All,Phase 2,21.0,Industry,Interventional,"Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment",232SM202|2014-003657-33,"August 19, 2015","September 24, 2018","September 24, 2018","June 4, 2015",,"January 16, 2019",,https://ClinicalTrials.gov/show/NCT02462759,18.0,100.0
3076,565,45.9896587,-94.6113288,"The University of Hong Kong, Queen Mary Hospital, Department of Paediatrics and Adolescent Medicine, Hong Kong, Hong Kong SAR, Hong Kong",566.0,NCT02428673,Effects of Standing on Non-Ambulatory Children With Neuromuscular Conditions,,"Active, not recruiting",No Results Available,Osteopenia|Spinal Muscular Atrophy|Cerebral Palsy|Muscular Dystrophy|Spina Bifida|Rett Syndrome,Other: Assisted Standing Treatment Program,Bone Mineral Density (BMD) (measured by DXA)|Bone Architecture (measured by pQCT)|Pediatric Quality of Life Inventory (PedsQL)|Neuromuscular Module of the PedsQL|Change in pulmonary function test|Change in Caregiver Priorities and Child Health Index of Life with Disabilities (CPCHILD),Gillette Children's Specialty Healthcare,All,Not Applicable,5.0,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment,Truong POSNA,December 2015,"March 31, 2019","March 31, 2020","April 29, 2015",,"July 30, 2019",,https://ClinicalTrials.gov/show/NCT02428673,3.0,14.0
3077,566,50.879202,4.7011675,"AOU Policlinico G. Martino Dipartimento di Neuroscienze e Centro Clinico Nemo Sud, Messina, Italy",567.0,NCT02391831,Prospective Study of the Natural History of Patients With Type 2 and 3 Spinal Muscular Atrophy,NatHis-SMA,Completed,No Results Available,Type 2 Spinal Muscular Atrophy|Type 3 Spinal Muscular Atrophy,"Other: Strength, function and activity measurements|Other: Muscle MRI|Other: Electrophysiology measurements|Other: Blood sampling for biomarker analysis",Change from baseline of muscle strength|Change from baseline of motor function|Change from baseline of respiratory function|Change from baseline of physical activity of upper limbs movements|Change from baseline of skeletal muscle nuclear magnetic resonance (NMR) imaging (MRI)|Change from baseline of electrophysiology measurements|Change from baseline of Biomarkers of SMA progression,"Institut de Myologie, France|Institut Roche",All,Not Applicable,81.0,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science,NatHis-SMA|IDRCB-2014-A01263-44,May 2015,June 2018,June 2018,"March 18, 2015",,"July 19, 2018",,https://ClinicalTrials.gov/show/NCT02391831,2.0,30.0
3078,566,50.6451381,5.5734203,"Fondazione Policlinico Universitario Agostino Gemelli-Universita Cattolica de Sacro Cuore-UOC Neuropsichiatre Infantile, Rome, Italy",567.0,NCT02391831,Prospective Study of the Natural History of Patients With Type 2 and 3 Spinal Muscular Atrophy,NatHis-SMA,Completed,No Results Available,Type 2 Spinal Muscular Atrophy|Type 3 Spinal Muscular Atrophy,"Other: Strength, function and activity measurements|Other: Muscle MRI|Other: Electrophysiology measurements|Other: Blood sampling for biomarker analysis",Change from baseline of muscle strength|Change from baseline of motor function|Change from baseline of respiratory function|Change from baseline of physical activity of upper limbs movements|Change from baseline of skeletal muscle nuclear magnetic resonance (NMR) imaging (MRI)|Change from baseline of electrophysiology measurements|Change from baseline of Biomarkers of SMA progression,"Institut de Myologie, France|Institut Roche",All,Not Applicable,81.0,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science,NatHis-SMA|IDRCB-2014-A01263-44,May 2015,June 2018,June 2018,"March 18, 2015",,"July 19, 2018",,https://ClinicalTrials.gov/show/NCT02391831,2.0,30.0
3079,566,45.7337532,4.9092352,"Hyogo College of Medicine, Nishinomya-shi, Hyogo, Japan",567.0,NCT02391831,Prospective Study of the Natural History of Patients With Type 2 and 3 Spinal Muscular Atrophy,NatHis-SMA,Completed,No Results Available,Type 2 Spinal Muscular Atrophy|Type 3 Spinal Muscular Atrophy,"Other: Strength, function and activity measurements|Other: Muscle MRI|Other: Electrophysiology measurements|Other: Blood sampling for biomarker analysis",Change from baseline of muscle strength|Change from baseline of motor function|Change from baseline of respiratory function|Change from baseline of physical activity of upper limbs movements|Change from baseline of skeletal muscle nuclear magnetic resonance (NMR) imaging (MRI)|Change from baseline of electrophysiology measurements|Change from baseline of Biomarkers of SMA progression,"Institut de Myologie, France|Institut Roche",All,Not Applicable,81.0,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science,NatHis-SMA|IDRCB-2014-A01263-44,May 2015,June 2018,June 2018,"March 18, 2015",,"July 19, 2018",,https://ClinicalTrials.gov/show/NCT02391831,2.0,30.0
3080,566,50.6365654,3.0635282,"Tokyo Women's Medical University, Shinjuku-ku, Tokyo, Japan",567.0,NCT02391831,Prospective Study of the Natural History of Patients With Type 2 and 3 Spinal Muscular Atrophy,NatHis-SMA,Completed,No Results Available,Type 2 Spinal Muscular Atrophy|Type 3 Spinal Muscular Atrophy,"Other: Strength, function and activity measurements|Other: Muscle MRI|Other: Electrophysiology measurements|Other: Blood sampling for biomarker analysis",Change from baseline of muscle strength|Change from baseline of motor function|Change from baseline of respiratory function|Change from baseline of physical activity of upper limbs movements|Change from baseline of skeletal muscle nuclear magnetic resonance (NMR) imaging (MRI)|Change from baseline of electrophysiology measurements|Change from baseline of Biomarkers of SMA progression,"Institut de Myologie, France|Institut Roche",All,Not Applicable,81.0,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science,NatHis-SMA|IDRCB-2014-A01263-44,May 2015,June 2018,June 2018,"March 18, 2015",,"July 19, 2018",,https://ClinicalTrials.gov/show/NCT02391831,2.0,30.0
3081,566,47.2186371,-1.5541362,"Seoul National University Children's Hospital, Seoul, Korea, Korea, Republic of",567.0,NCT02391831,Prospective Study of the Natural History of Patients With Type 2 and 3 Spinal Muscular Atrophy,NatHis-SMA,Completed,No Results Available,Type 2 Spinal Muscular Atrophy|Type 3 Spinal Muscular Atrophy,"Other: Strength, function and activity measurements|Other: Muscle MRI|Other: Electrophysiology measurements|Other: Blood sampling for biomarker analysis",Change from baseline of muscle strength|Change from baseline of motor function|Change from baseline of respiratory function|Change from baseline of physical activity of upper limbs movements|Change from baseline of skeletal muscle nuclear magnetic resonance (NMR) imaging (MRI)|Change from baseline of electrophysiology measurements|Change from baseline of Biomarkers of SMA progression,"Institut de Myologie, France|Institut Roche",All,Not Applicable,81.0,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science,NatHis-SMA|IDRCB-2014-A01263-44,May 2015,June 2018,June 2018,"March 18, 2015",,"July 19, 2018",,https://ClinicalTrials.gov/show/NCT02391831,2.0,30.0
3082,566,48.8566101,2.3514992,"Hospital Sant Joan de Deu, Barcelona, Spain",567.0,NCT02391831,Prospective Study of the Natural History of Patients With Type 2 and 3 Spinal Muscular Atrophy,NatHis-SMA,Completed,No Results Available,Type 2 Spinal Muscular Atrophy|Type 3 Spinal Muscular Atrophy,"Other: Strength, function and activity measurements|Other: Muscle MRI|Other: Electrophysiology measurements|Other: Blood sampling for biomarker analysis",Change from baseline of muscle strength|Change from baseline of motor function|Change from baseline of respiratory function|Change from baseline of physical activity of upper limbs movements|Change from baseline of skeletal muscle nuclear magnetic resonance (NMR) imaging (MRI)|Change from baseline of electrophysiology measurements|Change from baseline of Biomarkers of SMA progression,"Institut de Myologie, France|Institut Roche",All,Not Applicable,81.0,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science,NatHis-SMA|IDRCB-2014-A01263-44,May 2015,June 2018,June 2018,"March 18, 2015",,"July 19, 2018",,https://ClinicalTrials.gov/show/NCT02391831,2.0,30.0
3083,566,48.584614,7.7507127,"University of Gothenburg, The Queen Silvia Children's Hospital, Gothenburg, Sweden",567.0,NCT02391831,Prospective Study of the Natural History of Patients With Type 2 and 3 Spinal Muscular Atrophy,NatHis-SMA,Completed,No Results Available,Type 2 Spinal Muscular Atrophy|Type 3 Spinal Muscular Atrophy,"Other: Strength, function and activity measurements|Other: Muscle MRI|Other: Electrophysiology measurements|Other: Blood sampling for biomarker analysis",Change from baseline of muscle strength|Change from baseline of motor function|Change from baseline of respiratory function|Change from baseline of physical activity of upper limbs movements|Change from baseline of skeletal muscle nuclear magnetic resonance (NMR) imaging (MRI)|Change from baseline of electrophysiology measurements|Change from baseline of Biomarkers of SMA progression,"Institut de Myologie, France|Institut Roche",All,Not Applicable,81.0,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science,NatHis-SMA|IDRCB-2014-A01263-44,May 2015,June 2018,June 2018,"March 18, 2015",,"July 19, 2018",,https://ClinicalTrials.gov/show/NCT02391831,2.0,30.0
3084,566,43.6044622,1.4442469,"Novartis Investigative Site, Gent, Belgium",567.0,NCT02391831,Prospective Study of the Natural History of Patients With Type 2 and 3 Spinal Muscular Atrophy,NatHis-SMA,Completed,No Results Available,Type 2 Spinal Muscular Atrophy|Type 3 Spinal Muscular Atrophy,"Other: Strength, function and activity measurements|Other: Muscle MRI|Other: Electrophysiology measurements|Other: Blood sampling for biomarker analysis",Change from baseline of muscle strength|Change from baseline of motor function|Change from baseline of respiratory function|Change from baseline of physical activity of upper limbs movements|Change from baseline of skeletal muscle nuclear magnetic resonance (NMR) imaging (MRI)|Change from baseline of electrophysiology measurements|Change from baseline of Biomarkers of SMA progression,"Institut de Myologie, France|Institut Roche",All,Not Applicable,81.0,Other,Interventional,Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Basic Science,NatHis-SMA|IDRCB-2014-A01263-44,May 2015,June 2018,June 2018,"March 18, 2015",,"July 19, 2018",,https://ClinicalTrials.gov/show/NCT02391831,2.0,30.0
